,dgmst
2021-09-01,-0.0414759379811985
2021-10-01,-0.06928999956086201
2021-11-01,-0.008058253426801998
2021-12-01,-0.015494695214324977
2022-01-01,0.0412807329563
2022-02-01,-0.008389837562815014
2022-03-01,-0.0530606144163335
2022-04-01,0.07343326795499451
2022-05-01,0.05498396264531252
2022-06-01,0.006906924600676989
2022-07-01,-0.022873995682123005
2022-08-01,0.0019836532213305114
2022-09-01,-0.110008939938683
2022-10-01,-0.091534119549669
2022-11-01,0.0720694194614185
2022-12-01,0.04789475520658951
2023-01-01,0.13999136780049448
2023-02-01,0.04183751288276999
2023-03-01,-0.08016125182940997
2023-04-01,0.0668022680658375
2023-05-01,0.12772928040361747
2023-06-01,0.051669325181273984
2023-07-01,0.1508149643726695
2023-08-01,0.056799590850752535
2023-09-01,-0.06685710597732547
2023-10-01,0.013543974804584469
2023-11-01,-0.09013414717289003
2023-12-01,0.012796574091633484
2024-01-01,0.05261637608689451
2024-02-01,-0.04035468622985999
2024-03-01,-0.06729450382497298
2024-04-01,-0.026830549421405003
2024-05-01,0.03511938235481499
2024-06-01,0.05093963155993653
2024-07-01,0.0
